Date - 06-APR-2009
 Instrument Serial Number - GTI0200229
 Software Name - ViaCount
 Version Number - 6.0.1

,,,,,Cell Count Information,,,Cell Concentration Information(cells/mL),,,% of Total Information,,,Mean Fluorescence (PM1) Information,,,Median Fluorescence (PM1) Information,,,%CV Fluorescence (PM1) Information,,,Mean Fluorescence (PM2) Information,,,Median Fluorescence (PM2) Information,,,%CV Fluorescence (PM2) Information,,,Mean Fluorescence (FSC) Information,,,Median Fluorescence (FSC) Information,,,%CV Fluorescence (FSC) Information,,,,,,,,,,,,,Viability Marker,,Apoptosis Marker,,,,,,,,,,,,,,,,,,,,EasyFit Cell Count,,,EasyFit % of Total,,,,,EasyFit Concentration (Cells / mL),,EasyFit Cells in Original Sample,,
 Sample No., Sample ID, Number of Events, Dilution Factor, Original Volume, Viable, MidApoptotic, Dead, Viable, MidApoptotic, Dead, Viable, MidApoptotic, Dead, Viable, MidApoptotic, Dead, Viable, MidApoptotic, Dead, Viable, MidApoptotic, Dead, Viable, MidApoptotic, Dead, Viable, MidApoptotic, Dead, Viable, MidApoptotic, Dead, Viable, MidApoptotic, Dead, Viable, MidApoptotic, Dead, Viable, MidApoptotic, Dead, Total Cell Concentration (cells/mL), Total Viable Cells in Original Sample, Total Apoptotic Cells in Original Sample, Total Dead Cells in Original Sample, Total Cells in Original Sample, FSC Count, PM2 Count, Viable Cell Count, Nucleated Cell Count, Dead Cell Count, X1, Angle 1, X2, Angle 2, Cells/µL, Total Volume Acquired (µL), Acquisition Time (s), Date of Acquisition, Time of Acquisition, Date of Analysis, Time of Analysis, Reagent Lot #, Reagent Expiration Date, PM1 Voltage, PM2 Voltage, FSC Gain, FSC Threshold, PM1 Threshold, PM2 Threshold, Flow Rate (µL/sec), User Login Name, User Full Name, Viable, Dead, Debris, Viable, Dead, Debris Index, Manual Debris Count, Manual Analysis Debris Index (%), Viable, Total, Viable, Total,
 11, 159400362v5, 1000, 20.00, 5.00, 614, --, 386, 3432065.75, --, 2157617.75, 61.40, --, 38.60, 5.56, --, 211.48, 5.00, --, 152.00, 43.85, --, 88.33, 201.90, --, 544.55, 189.00, --, 438.50, 47.96, --, 75.51, 582.96, --, 362.18, 533.00, --, 281.50, 30.85, --, 60.53, 5589683.50, 17160328.00, --, 10788089.00, 27948418.00, 1000, 1018, 614, 1000, 386, 5.25, 10.80, -, -, 284.5, 3.58, 7.2, 06-APR-2009, 10:08:46, 06-Apr-2009, 10:09:25, , , 395, 426, 2, 93, 5, 64, 0.50, FHCRC\tstewart, Stewart; Terri L, --, --, --, --, --, --, 18, 1.77, --, --, --, --,
 12, 159450357v5, 1000, 20.00, 5.00, 832, --, 168, 2866578.25, --, 578828.31, 83.20, --, 16.80, 5.19, --, 214.11, 5.00, --, 182.50, 43.44, --, 81.94, 218.38, --, 580.90, 210.00, --, 544.00, 46.51, --, 81.86, 533.03, --, 375.68, 503.00, --, 306.50, 27.42, --, 69.86, 3445406.75, 14332892.00, --, 2894141.50, 17227034.00, 1000, 1008, 832, 1000, 168, 5.25, 10.80, -, -, 173.6, 5.80, 11.7, 06-APR-2009, 10:09:53, 06-Apr-2009, 10:10:47, , , 395, 426, 2, 93, 5, 64, 0.50, FHCRC\tstewart, Stewart; Terri L, --, --, --, --, --, --, 8, 0.79, --, --, --, --,
 13, 159400839v5, 1000, 20.00, 5.00, 855, --, 145, 4622358.50, --, 783908.81, 85.50, --, 14.50, 5.17, --, 270.34, 5.00, --, 285.00, 40.58, --, 63.24, 236.62, --, 712.76, 220.00, --, 721.00, 44.97, --, 66.80, 555.73, --, 419.66, 518.00, --, 336.00, 28.37, --, 66.98, 5406267.50, 23111794.00, --, 3919544.00, 27031338.00, 1000, 1003, 855, 1000, 145, 5.25, 10.80, -, -, 271.1, 3.70, 7.4, 06-APR-2009, 10:11:33, 06-Apr-2009, 10:11:53, , , 395, 426, 2, 93, 5, 64, 0.50, FHCRC\tstewart, Stewart; Terri L, --, --, --, --, --, --, 3, 0.30, --, --, --, --,
 14, 160400506v5, 1000, 20.00, 5.00, 847, --, 153, 3645246.75, --, 658468.44, 84.70, --, 15.30, 4.98, --, 256.30, 5.00, --, 255.00, 39.02, --, 66.83, 228.17, --, 638.75, 217.00, --, 633.00, 42.64, --, 55.16, 533.68, --, 384.01, 505.00, --, 344.00, 25.59, --, 48.09, 4303715.00, 18226234.00, --, 3292342.25, 21518576.00, 1000, 1006, 847, 1000, 153, 5.25, 10.80, -, -, 216.5, 4.65, 9.3, 06-APR-2009, 10:12:37, 06-Apr-2009, 10:13:16, , , 395, 426, 2, 93, 5, 64, 0.50, FHCRC\tstewart, Stewart; Terri L, --, --, --, --, --, --, 6, 0.60, --, --, --, --,
 15, 160400417v5, 1000, 20.00, 5.00, 707, --, 293, 2664489.75, --, 1104236.88, 70.70, --, 29.30, 5.24, --, 265.88, 5.00, --, 302.00, 39.46, --, 64.09, 225.93, --, 652.83, 213.00, --, 713.00, 47.23, --, 58.41, 529.86, --, 316.95, 499.00, --, 265.00, 25.79, --, 56.66, 3768726.50, 13322448.00, --, 5521184.50, 18843632.00, 1000, 1050, 707, 1000, 293, 5.25, 10.80, -, -, 197.9, 5.31, 10.7, 06-APR-2009, 10:14:10, 06-Apr-2009, 10:14:22, , , 395, 426, 2, 93, 5, 64, 0.50, FHCRC\tstewart, Stewart; Terri L, --, --, --, --, --, --, 50, 4.76, --, --, --, --,
 16, 160450172v5, 1000, 20.00, 5.00, 748, --, 252, 2078979.00, --, 700404.69, 74.80, --, 25.20, 4.79, --, 294.21, 5.00, --, 324.50, 44.61, --, 59.35, 208.67, --, 725.20, 195.00, --, 769.00, 52.84, --, 53.51, 528.55, --, 335.90, 498.50, --, 288.00, 25.38, --, 53.19, 2779383.75, 10394895.00, --, 3502023.50, 13896918.00, 1000, 1014, 748, 1000, 252, 5.25, 10.80, -, -, 140.9, 7.20, 14.5, 06-APR-2009, 10:15:11, 06-Apr-2009, 10:16:09, , , 395, 426, 2, 93, 5, 64, 0.50, FHCRC\tstewart, Stewart; Terri L, --, --, --, --, --, --, 14, 1.38, --, --, --, --,
 17, 162450585v5, 1000, 20.00, 5.00, 933, --, 67, 4445601.00, --, 319244.66, 93.30, --, 6.70, 5.13, --, 203.81, 5.00, --, 164.00, 39.78, --, 90.24, 262.14, --, 564.94, 238.00, --, 438.00, 42.84, --, 79.06, 592.58, --, 380.57, 561.00, --, 326.00, 26.32, --, 57.21, 4764845.50, 22228006.00, --, 1596223.25, 23824228.00, 1000, 1008, 933, 1000, 67, 5.25, 10.80, -, -, 240.1, 4.20, 8.4, 06-APR-2009, 10:16:33, 06-Apr-2009, 10:17:53, , , 395, 426, 2, 93, 5, 64, 0.50, FHCRC\tstewart, Stewart; Terri L, --, --, --, --, --, --, 8, 0.79, --, --, --, --,
 18, 1604009585v5, 1000, 20.00, 5.00, 793, --, 207, 4125714.75, --, 1076952.00, 79.30, --, 20.70, 4.92, --, 175.51, 5.00, --, 105.00, 42.34, --, 88.99, 209.80, --, 467.74, 203.00, --, 313.00, 43.83, --, 75.59, 517.21, --, 335.20, 491.00, --, 274.00, 26.44, --, 53.16, 5202666.50, 20628574.00, --, 5384760.00, 26013334.00, 1000, 1013, 793, 1000, 207, 5.25, 10.80, -, -, 263.5, 3.84, 7.7, 06-APR-2009, 10:18:36, 06-Apr-2009, 10:18:56, , , 395, 426, 2, 93, 5, 64, 0.50, FHCRC\tstewart, Stewart; Terri L, --, --, --, --, --, --, 13, 1.28, --, --, --, --,
 19, 160401097v5, 1000, 20.00, 5.00, 911, --, 89, 3081197.50, --, 301017.09, 91.10, --, 8.90, 4.95, --, 200.17, 5.00, --, 193.00, 38.08, --, 75.14, 244.31, --, 514.84, 233.00, --, 460.00, 42.88, --, 64.25, 534.09, --, 356.35, 514.00, --, 316.00, 23.82, --, 45.13, 3382214.75, 15405988.00, --, 1505085.50, 16911074.00, 1000, 1005, 911, 1000, 89, 5.25, 10.80, -, -, 170.0, 5.91, 11.9, 06-APR-2009, 10:19:43, 06-Apr-2009, 10:20:15, , , 395, 426, 2, 93, 5, 64, 0.50, FHCRC\tstewart, Stewart; Terri L, --, --, --, --, --, --, 5, 0.50, --, --, --, --,
 20, 159451378v5, 1000, 20.00, 5.00, 734, --, 266, 4379272.50, --, 1587038.75, 73.40, --, 26.60, 5.39, --, 194.07, 5.00, --, 141.50, 39.08, --, 86.83, 245.62, --, 526.10, 223.00, --, 397.00, 46.55, --, 73.37, 586.48, --, 408.28, 549.00, --, 369.50, 29.30, --, 48.09, 5966311.50, 21896362.00, --, 7935194.00, 29831556.00, 1000, 1007, 734, 1000, 266, 5.25, 10.80, -, -, 300.4, 3.35, 6.7, 06-APR-2009, 10:21:09, 06-Apr-2009, 10:21:31, , , 395, 426, 2, 93, 5, 64, 0.50, FHCRC\tstewart, Stewart; Terri L, --, --, --, --, --, --, 7, 0.70, --, --, --, --,
